2004,12,5,7,1001.0,1005,1225.0,1237,UA,146,N342UA,84.0,92,75.0,-12.0,-4.0,DEN,MCI,533,2,7,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,5,4,2,1108.0,1110,1254.0,1304,OO,6241,N564SW,104.0,114,186.0,-10.0,0.0,SFO,RDM,462,2,17,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,6,17,4,1020.0,1020,1041.0,1051,EV,4208,N637AS,81.0,91,58.0,-10.0,0.0,ATL,PFN,247,2,21,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,1,17,6,1201.0,1200,1256.0,1252,MQ,3113,N272MQ,55.0,52,31.0,4.0,1.0,LAX,SAN,109,6,18,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,4,7,3,1220.0,1220,1318.0,1310,WN,945,N333,58.0,50,40.0,8.0,0.0,PBI,TPA,174,3,15,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,2,12,4,910.0,840,1105.0,1044,DH,7351,N671BR,115.0,124,102.0,21.0,30.0,IAD,JAX,631,3,10,0,,0,0.0,0.0,0.0,0.0,21.0,Y
2004,3,2,2,1543.0,1500,1640.0,1605,WN,1176,N613SW,57.0,65,38.0,35.0,43.0,LAS,LAX,236,4,15,0,,0,0.0,0.0,0.0,0.0,35.0,Y
2004,6,28,1,1521.0,1515,1647.0,1652,NW,423,N329NW,86.0,97,64.0,-5.0,6.0,DTW,BWI,408,8,14,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,12,30,4,2146.0,2055,2307.0,2159,HP,66,N830AW,81.0,64,40.0,68.0,51.0,LAX,LAS,236,33,8,0,,0,31.0,0.0,17.0,0.0,20.0,Y
2004,5,20,4,712.0,713,834.0,835,DL,1463,N922DL,82.0,82,58.0,-1.0,-1.0,GSO,ATL,306,11,13,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,4,7,3,810.0,815,1124.0,1140,OH,5120,N484CA,134.0,145,123.0,-16.0,-5.0,BHM,LGA,866,4,7,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,1,29,4,1145.0,1145,1740.0,1726,AA,2072,N556AA,235.0,221,202.0,14.0,0.0,LAX,STL,1593,6,27,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,1,2,5,1703.0,1700,2005.0,1936,UA,195,N436UA,362.0,336,340.0,29.0,3.0,IAD,LAX,2288,9,13,0,,0,0.0,0.0,29.0,0.0,0.0,Y
2004,3,22,1,2041.0,1900,2131.0,1956,DH,6166,N422FJ,50.0,56,30.0,95.0,101.0,CVG,FWA,136,5,14,0,,0,12.0,0.0,0.0,0.0,83.0,Y
2004,12,7,2,1405.0,1410,1503.0,1524,OH,5203,N958CA,58.0,74,46.0,-21.0,-5.0,DTW,CVG,229,1,11,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,2,18,3,1432.0,1440,2121.0,2140,AA,28,N376AA,289.0,300,266.0,-19.0,-8.0,HNL,SFO,2398,5,18,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,6,18,5,850.0,845,1210.0,1203,OO,3839,N406SW,140.0,138,318.0,7.0,5.0,SLC,TUL,926,4,16,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,5,15,6,645.0,645,838.0,845,WN,1031,N786,53.0,60,45.0,-7.0,0.0,TUS,ABQ,321,3,5,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,8,12,4,1917.0,1700,2031.0,1830,MQ,4531,N849AE,74.0,90,51.0,121.0,137.0,PHL,BOS,280,6,17,0,,0,0.0,0.0,0.0,0.0,121.0,Y
2004,7,31,6,1757.0,1754,1934.0,1928,DL,1222,N829MH,97.0,94,55.0,6.0,3.0,ATL,TPA,406,5,37,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,4,20,2,1035.0,1035,1129.0,1135,WN,770,N83SW,54.0,60,47.0,-6.0,0.0,DAL,SAT,248,2,5,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,1,23,5,1715.0,1715,1902.0,1850,MQ,4868,N700MQ,107.0,95,66.0,12.0,0.0,CLE,LGA,418,11,30,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,5,2,7,1827.0,1815,2335.0,2140,XE,2521,N13913,248.0,145,134.0,115.0,12.0,STL,EWR,872,8,106,0,,0,0.0,0.0,115.0,0.0,0.0,Y
2004,3,28,7,1657.0,1532,1842.0,1705,UA,500,N912UA,105.0,93,94.0,97.0,85.0,OMA,ORD,416,4,7,0,,0,0.0,0.0,12.0,0.0,85.0,Y
2004,12,27,1,1202.0,1203,1449.0,1500,DL,891,N941DL,107.0,117,77.0,-11.0,-1.0,ORD,ATL,606,8,22,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,6,26,6,930.0,927,1001.0,1001,HA,133,N480HA,31.0,34,22.0,0.0,3.0,OGG,HNL,100,5,4,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,9,29,3,1042.0,1045,1216.0,1226,NW,377,N314NB,94.0,101,74.0,-10.0,-3.0,DTW,RDU,501,8,12,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,10,12,2,1508.0,1515,1733.0,1729,CO,1150,N12319,145.0,134,105.0,4.0,-7.0,ATL,EWR,745,9,31,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,11,17,3,1525.0,1525,2025.0,2030,WN,2712,N509,180.0,185,172.0,-5.0,0.0,LAX,MCI,1363,3,5,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,10,13,3,1208.0,1200,1831.0,1812,UA,870,N517UA,263.0,252,238.0,19.0,8.0,SFO,ORD,1846,7,18,0,,0,8.0,0.0,11.0,0.0,0.0,Y
2004,1,14,3,757.0,807,1035.0,1101,MQ,4013,N656MQ,98.0,114,85.0,-26.0,-10.0,ORD,RIC,642,3,10,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,4,13,2,745.0,745,930.0,945,WN,616,N720,285.0,300,267.0,-15.0,0.0,TPA,LAS,1984,3,15,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,6,14,1,1838.0,1835,1948.0,1959,EV,4691,N914EV,70.0,84,55.0,-11.0,3.0,MYR,ATL,317,8,7,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,2,2,1,1018.0,1015,1559.0,1551,DL,1604,N308WA,221.0,216,182.0,8.0,3.0,SLC,DTW,1481,15,24,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,5,18,2,1555.0,1600,1642.0,1646,OO,6347,N562SW,42.0,46,38.0,-4.0,0.0,PDX,SEA,129,3,6,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,12,18,6,1227.0,1230,1454.0,1504,DL,915,N311DL,147.0,154,127.0,-10.0,-3.0,CVG,PBI,892,5,15,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,7,20,2,1450.0,1415,1715.0,1640,WN,186,N699SW,85.0,85,68.0,35.0,35.0,LAS,ABQ,487,2,15,0,,0,35.0,0.0,0.0,0.0,0.0,Y
2004,8,5,4,1738.0,1727,1756.0,1805,OO,6864,N963SW,78.0,98,60.0,-9.0,11.0,CAK,ORD,344,7,11,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,10,18,1,1017.0,1024,1120.0,1122,NW,1471,N9347,63.0,58,40.0,-2.0,-7.0,CMH,DTW,155,12,11,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,11,13,6,1535.0,1530,1654.0,1644,XE,2417,N13538,79.0,74,46.0,10.0,5.0,EWR,ROC,246,5,28,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,4,4,7,1220.0,1205,1303.0,1255,WN,1826,N610SW,103.0,110,90.0,8.0,15.0,BWI,BNA,588,5,8,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,1,19,1,832.0,839,1009.0,1026,HP,484,N157AW,97.0,107,79.0,-17.0,-7.0,PHX,DEN,602,5,13,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,12,28,2,1604.0,1605,1948.0,2005,XE,3272,N10156,164.0,180,142.0,-17.0,-1.0,IAH,PIT,1117,7,15,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,2,29,7,1239.0,1245,1526.0,1527,CO,1410,N12319,167.0,162,149.0,-1.0,-6.0,CLE,RSW,1025,3,15,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,6,28,1,1705.0,1650,1838.0,1825,DL,183,N154DL,273.0,275,252.0,13.0,15.0,CVG,PDX,1975,4,17,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,5,16,7,1720.0,1725,2000.0,1943,OH,5084,N656CA,160.0,138,127.0,17.0,-5.0,BUF,ATL,712,5,28,0,,0,0.0,0.0,17.0,0.0,0.0,Y
2004,11,3,3,1558.0,1537,1846.0,1825,HP,128,N302AW,108.0,108,94.0,21.0,21.0,SMF,PHX,647,4,10,0,,0,0.0,0.0,0.0,0.0,21.0,Y
2004,10,13,3,2058.0,2100,2206.0,2200,XE,2012,N14916,68.0,60,49.0,6.0,-2.0,IAH,CRP,201,5,14,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,8,14,6,909.0,915,1032.0,1043,NW,1561,N762NW,83.0,88,58.0,-11.0,-6.0,SYR,DTW,374,6,19,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,7,2,5,1630.0,1625,1725.0,1730,WN,2615,N736,55.0,65,48.0,-5.0,5.0,HOU,MSY,303,2,5,0,,0,0.0,0.0,0.0,0.0,0.0,Y
2004,7,8,4,1202.0,1205,1729.0,1733,AA,1122,N550AA,207.0,208,179.0,-4.0,-3.0,OAK,DFW,1456,19,9,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,8,12,4,1957.0,1835,2104.0,1946,DH,1601,N650BR,67.0,71,56.0,78.0,82.0,ROC,IAD,289,4,7,0,,0,0.0,0.0,0.0,0.0,78.0,Y
2004,8,28,6,1320.0,1320,1427.0,1433,DL,840,N982DL,67.0,73,47.0,-6.0,0.0,JAX,ATL,270,5,15,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,7,23,5,1605.0,1605,1715.0,1715,OO,6422,N976SW,70.0,70,146.0,0.0,0.0,SFO,MFR,329,4,19,0,,0,0.0,0.0,0.0,0.0,0.0,N
2004,10,22,5,1255.0,1300,1533.0,1539,OO,3926,N412SW,98.0,99,82.0,-6.0,-5.0,OAK,SLC,588,6,10,0,,0,0.0,0.0,0.0,0.0,0.0,N
